"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"41","competitor_sales_b",0.163704447880197,142625360.434784,0.493669658005681,908441.786208813,0.265440286070979,142625360.434784,0.493669658005681,908441.786208813,0.265440286070979,TRUE,1,0.899667237346189,NA,NA,0.0707060473312653,NA,NA,0.0707060473312653,0.252574783973185,0,65171.1331815215,0.000895356,65481090.2533626,1e-04,"2_579_1",2,579,1,1735,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"42","events",0.949266866286945,1537655.2294274,0.00532229141386937,1537655.2294274,0.449292018678597,1537655.2294274,0.00532229141386937,1537655.2294274,0.449292018678597,TRUE,1,0.899667237346189,NA,NA,0.0707060473312653,NA,NA,0.0707060473312653,0.252574783973185,0,65171.1331815215,0.000895356,65481090.2533626,1e-04,"2_579_1",2,579,1,1735,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"43","tv_s",516336.451616339,6763022.65629312,0.0234088739312497,43076.5774286186,0.0125866722658473,6763022.65629312,0.0234088739312497,43076.5774286186,0.0125866722658473,TRUE,1,0.899667237346189,NA,NA,0.0707060473312653,NA,NA,0.0707060473312653,0.252574783973185,0,65171.1331815215,0.000895356,65481090.2533626,1e-04,"2_579_1",2,579,1,1735,1,7774236.44,49517.4295541401,55659.0173834013,6141.58782926113,13220.8730533831,0.206047362680601,0.29020387516989,0.266994332549672,0.86992757533023,1.14952098123846,6,FALSE,0.88129849758702,0.0427766243059881,0.507722299543821,1.25550846527082,0.149688914709715
"44","ooh_s",186437.335866893,10345065.8554275,0.0358074125620203,65892.1392065446,0.019253218584106,10345065.8554275,0.0358074125620203,65892.1392065446,0.019253218584106,TRUE,1,0.899667237346189,NA,NA,0.0707060473312653,NA,NA,0.0707060473312653,0.252574783973185,0,65171.1331815215,0.000895356,65481090.2533626,1e-04,"2_579_1",2,579,1,1735,1,24719081.6,157446.379617834,163774.479341443,6328.09972360884,66592.0993898177,0.655151359349006,0.443910711631165,0.422950972587969,0.418505267421727,2.38945618572657,6,FALSE,0.428992225675295,0.00448131401561765,0.3896713302245,0.468010018223503,0.740742221934967
"45","print_s",167494.063172062,3256844.13099043,0.011272925960871,20744.230133697,0.00606131781320887,3256844.13099043,0.011272925960871,20744.230133697,0.00606131781320887,TRUE,1,0.899667237346189,NA,NA,0.0707060473312653,NA,NA,0.0707060473312653,0.252574783973185,0,65171.1331815215,0.000895356,65481090.2533626,1e-04,"2_579_1",2,579,1,1735,1,1804904.93333333,11496.2097664544,13148.9163476484,1652.70658119401,6766.62848812669,0.0478369682055284,0.139752420725407,0.588596470105438,1.80444081615735,0.554188306452495,6,FALSE,1.80792328327908,0.00895682442607878,1.72912072507854,1.88569664716994,0.0182029744906762
"46","facebook_s",153044.21952831,1934740.30493098,0.00669672337201083,12323.1866556113,0.00360074827119376,1934740.30493098,0.00669672337201083,12323.1866556113,0.00360074827119376,TRUE,1,0.899667237346189,NA,NA,0.0707060473312653,NA,NA,0.0707060473312653,0.252574783973185,0,65171.1331815215,0.000895356,65481090.2533626,1e-04,"2_579_1",2,579,1,1735,1,1002234.0659765,6383.65647118789,6384.89518451007,1.23871332218096,3311.23856148329,0.0265630827769259,0.0830204425555025,0.518705631549613,1.93042760230458,0.518019944807141,6,FALSE,1.80572136136196,0.0976526949565969,0.94930117181537,2.6563861865691,0.000570095880132043
"47","search_s",77185.7286912787,1004711.43500603,0.00347761119762863,6399.43589175815,0.0018698700561653,1004711.43500603,0.00347761119762863,6399.43589175815,0.0018698700561653,TRUE,1,0.899667237346189,NA,NA,0.0707060473312653,NA,NA,0.0707060473312653,0.252574783973185,0,65171.1331815215,0.000895356,65481090.2533626,1e-04,"2_579_1",2,579,1,1735,1,2429880,15476.9426751592,21958.2491202674,6481.30644510814,5972.50045774002,0.0644012269879381,0.0431125499180367,0.385896658215707,0.413481914747242,2.41848546292839,6,FALSE,0.436612998159058,0.0341106048302682,0.137438542215665,0.733732401548661,0.00311887609286393
"48","newsletter",340861.770964083,3561106.21081558,0.0123260693600076,22682.2051644304,0.00662758045586328,3561106.21081558,0.0123260693600076,22682.2051644304,0.00662758045586328,TRUE,1,0.899667237346189,NA,NA,0.0707060473312653,NA,NA,0.0707060473312653,0.252574783973185,0,65171.1331815215,0.000895356,65481090.2533626,1e-04,"2_579_1",2,579,1,1735,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,0.0828249400652365
"49","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.905354678976654,NA,NA,0.0686727989469098,NA,NA,0.0686727989469098,0.524689960870536,0,13134.6515414302,0.000100597,65481090.2533626,1e-04,"2_615_3",2,615,3,1845,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"50","trend",0.311375455686146,88160981.7728527,0.305128036273105,561534.915750654,0.160019198809815,88160981.7728527,0.305128036273105,561534.915750654,0.160019198809815,TRUE,1,0.905354678976654,NA,NA,0.0686727989469098,NA,NA,0.0686727989469098,0.524689960870536,0,13134.6515414302,0.000100597,65481090.2533626,1e-04,"2_615_3",2,615,3,1845,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"51","season",0.273275476701803,93685.8512248306,0.000324249789827197,596.725167037138,0.000170047276599514,93685.8512248306,0.000324249789827197,596.725167037138,0.000170047276599514,TRUE,1,0.905354678976654,NA,NA,0.0686727989469098,NA,NA,0.0686727989469098,0.524689960870536,0,13134.6515414302,0.000100597,65481090.2533626,1e-04,"2_615_3",2,615,3,1845,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"52","holiday",0.834710263324479,2331776.79170165,0.00807035560597866,72868.0247406765,0.0207650185425594,2331776.79170165,0.00807035560597866,72868.0247406765,0.0207650185425594,TRUE,1,0.905354678976654,NA,NA,0.0686727989469098,NA,NA,0.0686727989469098,0.524689960870536,0,13134.6515414302,0.000100597,65481090.2533626,1e-04,"2_615_3",2,615,3,1845,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"53","competitor_sales_b",0.18031615987081,157098097.374918,0.543721644091424,1000624.82404406,0.285145550457352,157098097.374918,0.543721644091424,1000624.82404406,0.285145550457352,TRUE,1,0.905354678976654,NA,NA,0.0686727989469098,NA,NA,0.0686727989469098,0.524689960870536,0,13134.6515414302,0.000100597,65481090.2533626,1e-04,"2_615_3",2,615,3,1845,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"54","events",1.00081613326088,1621156.51104873,0.00561087561368305,1621156.51104873,0.461976911438442,1621156.51104873,0.00561087561368305,1621156.51104873,0.461976911438442,TRUE,1,0.905354678976654,NA,NA,0.0686727989469098,NA,NA,0.0686727989469098,0.524689960870536,0,13134.6515414302,0.000100597,65481090.2533626,1e-04,"2_615_3",2,615,3,1845,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"55","tv_s",505551.698536333,18213820.937053,0.0630386289239834,116011.598325178,0.0330595346717218,18213820.937053,0.0630386289239834,116011.598325178,0.0330595346717218,TRUE,1,0.905354678976654,NA,NA,0.0686727989469098,NA,NA,0.0686727989469098,0.524689960870536,0,13134.6515414302,0.000100597,65481090.2533626,1e-04,"2_615_3",2,615,3,1845,1,7774236.44,49517.4295541401,56566.9000760129,7049.47052187278,126650.507205958,0.206047362680601,0.514733469151327,2.55769550936573,2.34284370916984,0.426831715699182,1,FALSE,1.44778232471932,0.103399034515563,0.686781605144389,2.21499876980617,0.479708791250752
"56","ooh_s",156663.057749119,8680877.34566455,0.0300447999142625,55292.2123927678,0.0157564833091192,8680877.34566455,0.0300447999142625,55292.2123927678,0.0157564833091192,TRUE,1,0.905354678976654,NA,NA,0.0686727989469098,NA,NA,0.0686727989469098,0.524689960870536,0,13134.6515414302,0.000100597,65481090.2533626,1e-04,"2_615_3",2,615,3,1845,1,24719081.6,157446.379617834,163034.493965615,5588.11434778076,56674.2077654055,0.655151359349006,0.245326783811792,0.359958786622908,0.351181224534837,2.84753264165693,1,FALSE,0.388340314516423,0.00486901066982108,0.352349098112825,0.424312107394329,0.728883740142979
"57","print_s",141405.207206363,3208086.14958799,0.0111032909041418,20433.6697425986,0.00582293169888464,3208086.14958799,0.0111032909041418,20433.6697425986,0.00582293169888464,TRUE,1,0.905354678976654,NA,NA,0.0686727989469098,NA,NA,0.0686727989469098,0.524689960870536,0,13134.6515414302,0.000100597,65481090.2533626,1e-04,"2_615_3",2,615,3,1845,1,1804904.93333333,11496.2097664544,12935.9970614561,1439.78729500175,7273.40185370108,0.0478369682055284,0.0906624326010824,0.632678248001762,1.77742666128306,0.562611117399431,1,FALSE,1.79801469933342,0.0143957091559396,1.69138034026783,1.90414605836817,0.0140840047376188
"58","facebook_s",130430.662026595,4281440.20619077,0.0148182043378512,27270.3197846546,0.00777115474181055,4281440.20619077,0.0148182043378512,27270.3197846546,0.00777115474181055,TRUE,1,0.905354678976654,NA,NA,0.0686727989469098,NA,NA,0.0686727989469098,0.524689960870536,0,13134.6515414302,0.000100597,65481090.2533626,1e-04,"2_615_3",2,615,3,1845,1,1002234.0659765,6383.65647118789,6387.06192767841,3.40545649051728,13284.216213535,0.0265630827769259,0.120996059965281,2.08097291473816,4.27189650754813,0.234088067965381,1,FALSE,3.63989722327217,0.118329562794995,2.76612005731147,4.51500746034633,0.00194117026118527
"59","search_s",77653.1201335392,1000730.93294387,0.00346356243166226,6374.08237543865,0.00181640629327914,1000730.93294387,0.00346356243166226,6374.08237543865,0.00181640629327914,TRUE,1,0.905354678976654,NA,NA,0.0686727989469098,NA,NA,0.0686727989469098,0.524689960870536,0,13134.6515414302,0.000100597,65481090.2533626,1e-04,"2_615_3",2,615,3,1845,1,2429880,15476.9426751592,20883.6204650189,5406.6777898597,5224.64394270608,0.0644012269879381,0.0282812544705179,0.33757597042029,0.411843767158818,2.42810521790506,1,FALSE,0.373012401252993,0.0305457928338113,0.146869698579613,0.598330441279364,0.00153514963091657
"60","newsletter",365619.53846789,4240454.68592531,0.0146763521140811,27009.2655154478,0.007696762760417,4240454.68592531,0.0146763521140811,27009.2655154478,0.007696762760417,TRUE,1,0.905354678976654,NA,NA,0.0686727989469098,NA,NA,0.0686727989469098,0.524689960870536,0,13134.6515414302,0.000100597,65481090.2533626,1e-04,"2_615_3",2,615,3,1845,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.122629993195113
"61","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.898971203105331,NA,NA,0.070950876493745,NA,NA,0.070950876493745,0.231667474226939,0,70207.7623359746,0.000972281,65481090.2533626,1e-04,"2_617_1",2,617,1,1849,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"62","trend",0.415263389270273,117575189.128879,0.406959162007856,748886.554961015,0.219132542641614,117575189.128879,0.406959162007856,748886.554961015,0.219132542641614,TRUE,1,0.898971203105331,NA,NA,0.070950876493745,NA,NA,0.070950876493745,0.231667474226939,0,70207.7623359746,0.000972281,65481090.2533626,1e-04,"2_617_1",2,617,1,1849,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"63","season",0.37619720089385,128970.061344353,0.000446399861039289,821.465358881231,0.000240369908621234,128970.061344353,0.000446399861039289,821.465358881231,0.000240369908621234,TRUE,1,0.898971203105331,NA,NA,0.070950876493745,NA,NA,0.070950876493745,0.231667474226939,0,70207.7623359746,0.000972281,65481090.2533626,1e-04,"2_617_1",2,617,1,1849,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"64","holiday",0.788766429455949,2203431.93930969,0.00762666700522929,68857.2481034278,0.0201483973189959,2203431.93930969,0.00762666700522929,68857.2481034278,0.0201483973189959,TRUE,1,0.898971203105331,NA,NA,0.070950876493745,NA,NA,0.070950876493745,0.231667474226939,0,70207.7623359746,0.000972281,65481090.2533626,1e-04,"2_617_1",2,617,1,1849,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"65","competitor_sales_b",0.162186240170741,141302641.812412,0.4890862190189,900016.826830652,0.263354942583933,141302641.812412,0.4890862190189,900016.826830652,0.263354942583933,TRUE,1,0.898971203105331,NA,NA,0.070950876493745,NA,NA,0.070950876493745,0.231667474226939,0,70207.7623359746,0.000972281,65481090.2533626,1e-04,"2_617_1",2,617,1,1849,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"66","events",0.945924453806445,1532241.07434407,0.00530349598609253,1532241.07434407,0.448350795373024,1532241.07434407,0.00530349598609253,1532241.07434407,0.448350795373024,TRUE,1,0.898971203105331,NA,NA,0.070950876493745,NA,NA,0.070950876493745,0.231667474226939,0,70207.7623359746,0.000972281,65481090.2533626,1e-04,"2_617_1",2,617,1,1849,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"67","tv_s",469355.839316172,6314945.37827904,0.0218577141853697,40222.5820272551,0.0117695752619061,6314945.37827904,0.0218577141853697,40222.5820272551,0.0117695752619061,TRUE,1,0.898971203105331,NA,NA,0.070950876493745,NA,NA,0.070950876493745,0.231667474226939,0,70207.7623359746,0.000972281,65481090.2533626,1e-04,"2_617_1",2,617,1,1849,1,7774236.44,49517.4295541401,55744.8076033614,6227.37804922132,9184.25281544145,0.206047362680601,0.279415721447154,0.185475152852993,0.81229139697725,1.23108530229578,3,FALSE,0.891359556348242,0.0820885934916101,0.362407105436967,1.4252771189027,0.128946644616119
"68","ooh_s",192485.882381951,10597039.373837,0.0366791862746976,67497.066075395,0.0197503929159474,10597039.373837,0.0366791862746976,67497.066075395,0.0197503929159474,TRUE,1,0.898971203105331,NA,NA,0.070950876493745,NA,NA,0.070950876493745,0.231667474226939,0,70207.7623359746,0.000972281,65481090.2533626,1e-04,"2_617_1",2,617,1,1849,1,24719081.6,157446.379617834,163633.899852971,6187.52023513621,68371.9075184712,0.655151359349006,0.468884404294165,0.43425519014428,0.428698749626564,2.33264034679619,3,FALSE,0.449829292768315,0.00746610041404845,0.401095773975095,0.497765651117371,0.740082994344485
"69","print_s",146841.549587625,3589629.254227,0.0124246664967541,22863.880600172,0.00669022598600501,3589629.254227,0.0124246664967541,22863.880600172,0.00669022598600501,TRUE,1,0.898971203105331,NA,NA,0.070950876493745,NA,NA,0.070950876493745,0.231667474226939,0,70207.7623359746,0.000972281,65481090.2533626,1e-04,"2_617_1",2,617,1,1849,1,1804904.93333333,11496.2097664544,12784.866447976,1288.65668152167,9955.02780246691,0.0478369682055284,0.158829378199782,0.865939992806623,1.9888190164108,0.502810960549185,3,FALSE,1.99107562092416,0.0203191908550071,1.86002467192152,2.12311431372274,0.0143531061522905
"70","facebook_s",125422.829872307,1191483.87339475,0.00412404421591956,7589.06925729141,0.00222064614675869,1191483.87339475,0.00412404421591956,7589.06925729141,0.00222064614675869,TRUE,1,0.898971203105331,NA,NA,0.070950876493745,NA,NA,0.070950876493745,0.231667474226939,0,70207.7623359746,0.000972281,65481090.2533626,1e-04,"2_617_1",2,617,1,1849,1,1002234.0659765,6383.65647118789,6383.73997655407,0.0835053661803613,1398.25293672559,0.0265630827769259,0.0527192724773767,0.219036369365502,1.18882795331235,0.841164608565749,3,FALSE,1.16480680263513,0.0372273559985433,0.922992119456318,1.40500598628557,1.81186507128069e-05
"71","search_s",67981.8557315914,907439.218076857,0.00314088972765186,5779.86763106278,0.00169125361075909,907439.218076857,0.00314088972765186,5779.86763106278,0.00169125361075909,TRUE,1,0.898971203105331,NA,NA,0.070950876493745,NA,NA,0.070950876493745,0.231667474226939,0,70207.7623359746,0.000972281,65481090.2533626,1e-04,"2_617_1",2,617,1,1849,1,2429880,15476.9426751592,17166.1140059915,1689.17133083225,3297.92017772604,0.0644012269879381,0.0401512235815228,0.213086023961261,0.373450218972483,2.6777330664082,3,FALSE,0.488880784572086,0.0438714084287782,0.202546760788813,0.770586758601929,6.52769893899801e-05
"72","newsletter",340442.237726645,3568506.56444203,0.0123515552204896,22729.34117479,0.0066508582524355,3568506.56444203,0.0123515552204896,22729.34117479,0.0066508582524355,TRUE,1,0.898971203105331,NA,NA,0.070950876493745,NA,NA,0.070950876493745,0.231667474226939,0,70207.7623359746,0.000972281,65481090.2533626,1e-04,"2_617_1",2,617,1,1849,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.0730957378949268
"73","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.897403934520448,NA,NA,0.0714990921309637,NA,NA,0.0714990921309637,0.199432610229844,0,79209.136915436,0.00110976,65481090.2533626,1e-04,"2_638_2",2,638,2,1913,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA
"74","trend",0.423787709770764,119988714.185354,0.415317180239081,764259.326021363,0.224514607945122,119988714.185354,0.415317180239081,764259.326021363,0.224514607945122,TRUE,1,0.897403934520448,NA,NA,0.0714990921309637,NA,NA,0.0714990921309637,0.199432610229844,0,79209.136915436,0.00110976,65481090.2533626,1e-04,"2_638_2",2,638,2,1913,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA
"75","season",0.380964812198077,130604.520933396,0.000452061693708484,831.875929512079,0.000244378173499931,130604.520933396,0.000452061693708484,831.875929512079,0.000244378173499931,TRUE,1,0.897403934520448,NA,NA,0.0714990921309637,NA,NA,0.0714990921309637,0.199432610229844,0,79209.136915436,0.00110976,65481090.2533626,1e-04,"2_638_2",2,638,2,1913,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA
"76","holiday",0.785271324171627,2193668.30545418,0.00759294856342648,68552.1345454431,0.0201383942429526,2193668.30545418,0.00759294856342648,68552.1345454431,0.0201383942429526,TRUE,1,0.897403934520448,NA,NA,0.0714990921309637,NA,NA,0.0714990921309637,0.199432610229844,0,79209.136915436,0.00110976,65481090.2533626,1e-04,"2_638_2",2,638,2,1913,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA
"77","competitor_sales_b",0.161545505333267,140744409.960309,0.487158912202626,896461.209938274,0.263351234632727,140744409.960309,0.487158912202626,896461.209938274,0.263351234632727,TRUE,1,0.897403934520448,NA,NA,0.0714990921309637,NA,NA,0.0714990921309637,0.199432610229844,0,79209.136915436,0.00110976,65481090.2533626,1e-04,"2_638_2",2,638,2,1913,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA
"78","events",0.937728245486977,1518964.57325518,0.00525759516409923,1518964.57325518,0.446222537345112,1518964.57325518,0.00525759516409923,1518964.57325518,0.446222537345112,TRUE,1,0.897403934520448,NA,NA,0.0714990921309637,NA,NA,0.0714990921309637,0.199432610229844,0,79209.136915436,0.00110976,65481090.2533626,1e-04,"2_638_2",2,638,2,1913,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA
"79","tv_s",510096.169886925,5981793.66098665,0.0207047945543884,38100.5965667939,0.0111927198130519,5981793.66098665,0.0207047945543884,38100.5965667939,0.0111927198130519,TRUE,1,0.897403934520448,NA,NA,0.0714990921309637,NA,NA,0.0714990921309637,0.199432610229844,0,79209.136915436,0.00110976,65481090.2533626,1e-04,"2_638_2",2,638,2,1913,1,7774236.44,49517.4295541401,56294.0151944674,6776.58564032723,7914.32955321736,0.206047362680601,0.285612959476297,0.159829167718898,0.769438093007967,1.29964971722507,5,TRUE,NA,NA,NA,NA,0.129877379773372
"80","ooh_s",180825.325924761,10330866.1085486,0.0357582478548939,65801.6949589085,0.0193304042787839,10330866.1085486,0.0357582478548939,65801.6949589085,0.0193304042787839,TRUE,1,0.897403934520448,NA,NA,0.0714990921309637,NA,NA,0.0714990921309637,0.199432610229844,0,79209.136915436,0.00110976,65481090.2533626,1e-04,"2_638_2",2,638,2,1913,1,24719081.6,157446.379617834,163911.996240259,6465.61662242489,66487.8220401461,0.655151359349006,0.493268308878656,0.422288668698069,0.417930822662467,2.3927404866418,5,TRUE,NA,NA,NA,NA,0.746441051851967
"81","print_s",223768.134623452,2726410.25197831,0.00943692934551647,17365.6703947663,0.00510147085895841,2726410.25197831,0.00943692934551647,17365.6703947663,0.00510147085895841,TRUE,1,0.897403934520448,NA,NA,0.0714990921309637,NA,NA,0.0714990921309637,0.199432610229844,0,79209.136915436,0.00110976,65481090.2533626,1e-04,"2_638_2",2,638,2,1913,1,1804904.93333333,11496.2097664544,12768.4811118373,1272.27134538295,3840.22017161996,0.0478369682055284,0.130178027686365,0.334042284338411,1.51055615264075,0.662007829534706,5,TRUE,NA,NA,NA,NA,0.00711328644737792
"82","facebook_s",154599.863821357,872501.801774912,0.00301999225949623,5557.33631703765,0.00163256520654355,872501.801774912,0.00301999225949623,5557.33631703765,0.00163256520654355,TRUE,1,0.897403934520448,NA,NA,0.0714990921309637,NA,NA,0.0714990921309637,0.199432610229844,0,79209.136915436,0.00110976,65481090.2533626,1e-04,"2_638_2",2,638,2,1913,1,1002234.0659765,6383.65647118789,6383.66636178695,0.00989059905714385,1078.24090397462,0.0265630827769259,0.0416593810947719,0.168906473717871,0.870556920178934,1.14868996710113,5,TRUE,NA,NA,NA,NA,4.80932046656568e-06
"83","search_s",67619.0518351755,1032133.50421111,0.00357252579552656,6574.09875293701,0.00193125704044979,1032133.50421111,0.00357252579552656,6574.09875293701,0.00193125704044979,TRUE,1,0.897403934520448,NA,NA,0.0714990921309637,NA,NA,0.0714990921309637,0.199432610229844,0,79209.136915436,0.00110976,65481090.2533626,1e-04,"2_638_2",2,638,2,1913,1,2429880,15476.9426751592,15736.9431358722,260.000460712921,3382.38043711782,0.0644012269879381,0.0492813228639105,0.218543190868478,0.424767274190952,2.35423032978396,5,TRUE,NA,NA,NA,NA,4.35888046100716e-07
"84","newsletter",382711.783862476,3388555.00573417,0.0117288123272373,21583.1529027654,0.0063404304627989,3388555.00573417,0.0117288123272373,21583.1529027654,0.0063404304627989,TRUE,1,0.897403934520448,NA,NA,0.0714990921309637,NA,NA,0.0714990921309637,0.199432610229844,0,79209.136915436,0.00110976,65481090.2533626,1e-04,"2_638_2",2,638,2,1913,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,0.0775385551564326
"85","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.904783348270839,NA,NA,0.0688797602923711,NA,NA,0.0688797602923711,0.36926717284007,0,7828.57500369042,1.95567e-05,65481090.2533626,1e-04,"2_647_1",2,647,1,1939,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"86","trend",0.317701768885772,89952176.2054792,0.311320346112905,572943.797487129,0.165290897741152,89952176.2054792,0.311320346112905,572943.797487129,0.165290897741152,TRUE,1,0.904783348270839,NA,NA,0.0688797602923711,NA,NA,0.0688797602923711,0.36926717284007,0,7828.57500369042,1.95567e-05,65481090.2533626,1e-04,"2_647_1",2,647,1,1939,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"87","season",0.27497954644629,94270.0500943579,0.00032626430911928,600.446178944955,0.000173225172169327,94270.0500943579,0.00032626430911928,600.446178944955,0.000173225172169327,TRUE,1,0.904783348270839,NA,NA,0.0688797602923711,NA,NA,0.0688797602923711,0.36926717284007,0,7828.57500369042,1.95567e-05,65481090.2533626,1e-04,"2_647_1",2,647,1,1939,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"88","holiday",0.808057450955666,2257321.72382258,0.00781248670119246,70541.3038694557,0.0203507490534893,2257321.72382258,0.00781248670119246,70541.3038694557,0.0203507490534893,TRUE,1,0.904783348270839,NA,NA,0.0688797602923711,NA,NA,0.0688797602923711,0.36926717284007,0,7828.57500369042,1.95567e-05,65481090.2533626,1e-04,"2_647_1",2,647,1,1939,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"89","competitor_sales_b",0.187990371865714,163784154.265852,0.566849427604496,1043211.17366785,0.300960255064169,163784154.265852,0.566849427604496,1043211.17366785,0.300960255064169,TRUE,1,0.904783348270839,NA,NA,0.0688797602923711,NA,NA,0.0688797602923711,0.36926717284007,0,7828.57500369042,1.95567e-05,65481090.2533626,1e-04,"2_647_1",2,647,1,1939,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"90","events",0.975289270120488,1579807.21719606,0.00546764014386553,1579807.21719606,0.455765040713535,1579807.21719606,0.00546764014386553,1579807.21719606,0.455765040713535,TRUE,1,0.904783348270839,NA,NA,0.0688797602923711,NA,NA,0.0688797602923711,0.36926717284007,0,7828.57500369042,1.95567e-05,65481090.2533626,1e-04,"2_647_1",2,647,1,1939,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"91","tv_s",371980.84268907,10352728.4768712,0.0358303172707028,65940.9457125556,0.0190235729272796,10352728.4768712,0.0358303172707028,65940.9457125556,0.0190235729272796,TRUE,1,0.904783348270839,NA,NA,0.0688797602923711,NA,NA,0.0688797602923711,0.36926717284007,0,7828.57500369042,1.95567e-05,65481090.2533626,1e-04,"2_647_1",2,647,1,1939,1,7774236.44,49517.4295541401,55277.012899154,5759.58334501382,39073.1098497558,0.206047362680601,0.377050264185731,0.789077910577629,1.33167141966565,0.750935993092858,1,FALSE,1.44778232471932,0.103399034515563,0.686781605144389,2.21499876980617,0.229479161957124
"92","ooh_s",176995.489578122,9744237.59727529,0.0337243583130271,62065.2076259572,0.0179054454066517,9744237.59727529,0.0337243583130271,62065.2076259572,0.0179054454066517,TRUE,1,0.904783348270839,NA,NA,0.0688797602923711,NA,NA,0.0688797602923711,0.36926717284007,0,7828.57500369042,1.95567e-05,65481090.2533626,1e-04,"2_647_1",2,647,1,1939,1,24719081.6,157446.379617834,163633.899852971,6187.52023513621,62869.6457884052,0.655151359349006,0.354888797532875,0.399308297472492,0.394199014144412,2.53678970296373,1,FALSE,0.388340314516423,0.00486901066982108,0.352349098112825,0.424312107394329,0.740082994344485
